datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2017-08-25,122759282.37296495,0.016296635314037335,3387132059.457379,0.12185343001748758,3338996.2691853736,0.00012150881372613239,122369859.18617159,389423.18679336365,0.01636028289794922
2017-08-28,125206573.03487022,0.02004672960799037,3399518513.158397,0.10090034302567884,3352627.7478818665,0.00011104234590650395,122340731.3358242,2865841.699046011,0.012371659278869629
2017-08-29,124732914.96447429,-0.003670351055376531,3414818334.5531607,0.12219663092689588,3366733.7407991835,0.00011266176028464916,124268836.2132382,464078.7512361035,-0.0021260976791381836
2017-08-30,125613960.50414264,0.007181570523533956,3429580031.8126917,0.11834644659539435,3381466.426554168,0.00011811385759068243,125222637.44775383,391323.0563888103,-6.258487701416016e-05
2017-08-31,125778862.06624849,0.0014986795284335503,3452815836.452256,0.1849778841962253,3404819.935541338,0.0001859149165701175,125175483.82363778,603378.2426107107,-0.0031844377517700195
2017-09-01,126448383.03061037,0.005457134151990898,3469756116.7359157,0.1346830461444063,3421691.0949597387,0.00013413350336652512,126000117.67793408,448265.3526762922,0.002210855484008789
2017-09-04,126526385.60261287,0.000816852952836031,3494925947.2735047,0.19905221351463237,3446978.258017134,0.00019998012193856042,125868742.37338133,657643.2292315294,0.003936767578125
2017-09-05,126789874.21252513,0.0023179795819172617,3524649206.870886,0.23491747951082945,3476775.2265055194,0.00023550003698019257,126014610.16977344,775264.0427516894,0.002972245216369629
2017-09-06,126756270.24660918,-1.4741226509798846e-05,3556339858.3222413,0.2499462330740671,3508510.154166552,0.00025029544242498693,125924188.71216343,832081.5344457552,-0.0019704103469848633
2017-09-07,125806176.75281401,-0.007304908661837484,3580574429.0994687,0.19119031137535142,3532660.671495055,0.00019052720059936537,125166352.63314278,639824.119671226,-0.00508648157119751
2017-09-08,125838448.17550664,0.0004534787225431427,3605336133.204607,0.19682423188004905,3557439.673124331,0.000196961725321026,125188808.00919034,649640.1663162997,-0.001013040542602539
2017-09-11,126437158.83652231,0.004972614888782179,3632329214.5891943,0.21450583486964248,3584475.1530874255,0.00021484276352000249,125729756.99315645,707401.8433658662,-8.893013000488281e-05
2017-09-12,126632476.7556003,0.0017647951245112472,3660118680.956013,0.21978876006498582,3612292.915481182,0.00022001255524670124,125896300.62075296,736176.1348473453,0.0032099485397338867
2017-09-13,126739973.88175994,0.0009741366852053791,3676123431.0650573,0.12638740486718206,3628153.1304675913,0.00012524603002924453,126308728.20716664,431245.6745933022,0.0012195110321044922
2017-09-14,125996606.1294134,-0.005654827782043099,3702654551.5609922,0.20933506362157495,3654828.157412144,0.00021047051003370565,125304222.58452953,692383.5448838691,-0.003292083740234375
2017-09-15,125853928.422916,-0.000935104067809024,3727517220.7951303,0.19732808682641115,3679685.924987799,0.00019728918372708602,125196205.96257107,657722.4603449241,0.00034987926483154297
2017-09-18,126682253.38643572,0.006800000622070336,3754954832.2262154,0.2180115612989412,3707167.753033901,0.00021836289411446033,125963579.52410178,718673.8623339357,0.003090381622314453
2017-09-19,126159982.29774366,-0.003929135714727786,3779497560.7969475,0.19373454382648347,3731687.0755231157,0.00019354978170794016,125512639.920935,647342.3768086517,-0.002867400646209717
2017-09-20,127462621.0858696,0.010480771171911431,3799164500.314321,0.15588888932275397,3751302.1929122317,0.0001554781241394228,126938538.08296753,524083.00290205353,0.0026930570602416992
2017-09-21,126242835.5725749,-0.009357063668340233,3826172390.114674,0.2118887056477385,3778411.8453729204,0.00021268707821742793,125542336.90146087,700498.671114028,-0.0012023448944091797
2017-09-22,125779665.91705495,-0.0034825198755839308,3849727518.9245243,0.18658586606531635,3801938.3168613017,0.00018635886449854254,125160008.3603676,619657.5566873509,-2.3424625396728516e-05
2017-09-25,123937811.20392919,-0.01440818689932387,3879235552.020242,0.23460098164974375,3831536.0953196227,0.00023531449413961055,123168260.70049556,769550.5034336247,-0.005195796489715576
2017-09-26,124621861.58350292,0.0057369699026207505,3906229996.0666924,0.21780636420981378,3858513.2084195246,0.0002176665283810231,123913950.08626477,707911.4972381368,0.0007832050323486328
2017-09-27,126141501.5173237,0.0123950270072092,3931292410.015101,0.2011076839164012,3883564.614614946,0.00020101935468710307,125480656.93225543,660844.5850682734,0.00010991096496582031
2017-09-28,126191682.72734019,0.0005989822451549392,3956653213.262643,0.2010504310039386,3908939.9243845185,0.0002011654329807368,125527200.40798007,664482.319360116,0.00035071372985839844
2017-09-29,126892379.88465412,0.005754582225405234,3982120967.954519,0.20181801321172327,3934423.181487319,0.00020194086133126294,126222376.0005484,670003.8841057126,0.0036519765853881836
2017-10-09,128516048.37909424,0.012990792562088262,4006882233.0240917,0.1951359497873793,3959187.2718384387,0.00019515821496633867,127865158.02224554,650890.3568487018,0.011914491653442383
2017-10-10,128167105.77888855,-0.002551485143716253,4027952226.93005,0.16394834864363633,3980223.08387575,0.00016368237510120485,127605614.97137168,561490.8075168659,0.001970529556274414
2017-10-11,127669597.51421402,-0.0036915568083447977,4052275662.104481,0.18977907807634864,4004595.1966063757,0.0001901588756531013,127035123.7070379,634473.8071761215,0.0032982826232910156
2017-10-12,127510221.19839135,-0.0010629517268693127,4075938117.3064847,0.185341347217524,4028264.8932826077,0.00018539806764564029,126884934.1394358,625287.0589555483,0.002628922462463379
2017-10-13,127712931.73699601,0.0017955839104525685,4102139094.0104685,0.20548138382740358,4054509.6562800254,0.0002058247782080454,127026316.85417117,686614.8828248419,0.002057313919067383
2017-10-16,127100807.47993788,-0.004591920226853686,4127806708.8984804,0.2009789810547158,4080186.318864258,0.00020104982506477525,126421773.86725685,679033.6126810261,-0.0019255280494689941
2017-10-17,126551499.6747531,-0.004121190383574244,4153295916.6678905,0.20054324024206893,4105687.4985181983,0.0002006374322835476,125874023.47266655,677476.2020865544,-9.709596633911133e-05
2017-10-18,126867412.8103313,0.00271459051254972,4180878675.299617,0.2179567899441416,4133309.863306022,0.0002182697546754885,126138346.66083981,729066.1494914889,0.00794517993927002
2017-10-19,126528019.94637462,-0.002477139826402835,4206023546.549066,0.19819802967875774,4158434.406317536,0.0001980377975317868,125864734.81576602,663285.1306085987,-0.0032731294631958008
2017-10-20,127646207.906661,0.009049241244825977,4232786822.26728,0.21152054485288638,4185229.022756054,0.00021176824271710275,126947035.95188366,699171.9547773516,-0.0011192560195922852
2017-10-23,128320680.22196963,0.005486456673949178,4258637657.637657,0.20251941514220323,4211082.096721228,0.0002025369526377058,127642884.15156078,677796.0704088532,0.0010058879852294922
2017-10-24,128780041.9025446,0.0037783032443635877,4284101208.0093203,0.19843684063719225,4236554.85854787,0.0001985086252861111,128109295.68400452,670746.2185400813,0.007275938987731934
2017-10-25,129710874.33129977,0.00742158051303573,4309015731.10587,0.19346571664733783,4261473.879244556,0.00019350064131477246,129056051.93318692,654822.3981128489,0.0044324398040771484
2017-10-26,130404912.96466221,0.005556075352159799,4335620966.62051,0.2051118354709903,4288118.637661345,0.00020541653546128394,129697689.5206662,707223.4439960057,0.004181623458862305
2017-10-27,130079148.01054257,-0.0022972982336930954,4361802895.374187,0.20077409783458297,4314304.615562363,0.00020080514840812251,129390012.24976295,689135.7607796132,0.007108807563781738
2017-10-30,128902973.37259129,-0.00883699088157631,4388424466.919586,0.20465671825618895,4340971.008661267,0.00020500128965130913,128150860.89789988,752112.4746914054,-0.003045797348022461
2017-10-31,129246687.98407727,0.0028774454641768126,4415626676.629099,0.2110285666637441,4368167.673225147,0.00021098554868294615,128532862.46521349,713825.518863779,-0.0007480978965759277
2017-11-01,128936031.89604507,-0.0021875454811951067,4443525799.946223,0.2158594835371057,4396090.7529983455,0.0002160448380436552,128202216.54480323,733815.351241847,-0.002520740032196045
2017-11-02,128393545.40879868,-0.0040004996229902464,4470205932.936517,0.2069253458319891,4422768.693254753,0.0002069083394618242,127690793.46558529,702751.9432133874,0.00012755393981933594
2017-11-03,128071667.57078233,-0.0023007329487251794,4496675302.634071,0.20615810252203434,4449247.2709454335,0.00020622981946930458,127376978.21900453,694689.3517778018,-0.0011082887649536133
2017-11-06,129922107.81746441,0.014661859928328125,4523977536.279445,0.21317934062413932,4476575.87497357,0.00021338524395360563,129202006.30418804,720101.5132763665,0.007060408592224121
2017-11-07,130834256.47546726,0.007222211297071238,4550153316.583599,0.2014728728149205,4502752.1317893155,0.00020147654048625915,130139378.19582613,694878.2796411342,0.008296608924865723
2017-11-08,130636807.13489445,-0.0013048240665018101,4575449686.902098,0.1933466891619622,4529485.785790075,0.00020433221941206165,127094095.14473182,3542711.990162625,-0.0015391707420349121
2017-11-09,131200201.12469794,0.004532593040646333,4605504359.684553,0.23006282411220635,4558215.278858461,0.00021991882455241709,130336578.0557455,863623.068952437,0.006889820098876953
2017-11-10,132395443.3276832,0.009319288769326538,4633009495.581962,0.20964248272200817,4585665.636747985,0.0002092249680580429,131668826.63238962,726616.695293576,0.0088348388671875
2017-11-13,132555145.98496306,0.0013958579300350174,4656791487.634899,0.1796284785578026,4610768.2089375695,0.00018960299205656695,129212471.58856688,3342674.396396174,0.003930091857910156
2017-11-14,131929745.6902772,-0.004502465547081903,4686597540.152626,0.22485775483290607,4639343.525737717,0.0002155730476385191,131077118.04584228,852627.6444349336,-0.00695723295211792
2017-11-15,130354782.48273334,-0.011724437298344485,4714798678.783667,0.21375875837164526,4667504.702149393,0.00021345585307037856,129610240.45344035,744542.0292929783,-0.006264388561248779
2017-11-16,131544242.90185669,0.009342270949601413,4743134177.30143,0.2173721437609428,4695853.980556092,0.0002174778544120873,130800490.37309371,743752.5287629776,0.007693171501159668
2017-11-17,129668470.75443259,-0.014071089273871408,4767964788.103853,0.18876242893388537,4720655.342644343,0.00018854008006078134,129008017.01610346,660453.7383291228,0.003858804702758789
2017-11-20,131148561.34264821,0.011635755903038043,4795086210.035095,0.20915972690543103,4749355.428447529,0.00022133434316147748,127359479.9462352,3789081.396413019,0.005576491355895996
2017-11-21,132717171.83250934,0.012182713759774373,4825661831.048506,0.23313729636367486,4778490.321430092,0.000222151830597997,131838681.39077426,878490.441735073,0.017826557159423828
2017-11-22,132646588.08054408,-0.00031178830451862935,4854901400.222061,0.2203148904533323,4807694.411409181,0.00022004756110946048,131868260.11772107,778327.9628230194,0.002340078353881836
2017-11-23,128755076.66952139,-0.029142105342434006,4880847245.2490835,0.19560129968264117,4833604.979274207,0.00019533535117611224,128073213.59855284,681863.0709685506,-0.02960801124572754
2017-11-24,129129468.94752908,0.003123608890109443,4908597075.575151,0.21552416451348205,4861393.203398161,0.0002158223570110444,128398606.50491472,730862.4426143626,0.0004388093948364258
2017-11-27,126231433.41825311,-0.022289855478106694,4928447587.831128,0.15372565548180797,4881151.53186904,0.00015301176897821754,125704696.87430337,526736.5439497407,-0.013218164443969727
2017-11-28,127623482.94056545,0.011177990356123711,4947417337.836994,0.15027754571250093,4900115.754945602,0.0001502337616156719,127126764.47830163,496718.4622638277,0.0014494657516479492
2017-11-29,126766994.5827607,-0.006525599793831372,4969432238.257733,0.17249882163920854,4923784.338785352,0.0001854563383979454,122986577.86631432,3780416.7164463834,-0.0005103349685668945
2017-11-30,124956963.29224582,-0.014056776029158757,4998974013.280618,0.2330399574441107,4951880.37856079,0.0002216352913304652,124096113.11047356,860850.1817722679,-0.011754512786865234
2017-12-01,126220436.02699408,0.010316692690094446,5024719282.584723,0.2060330903200124,4977550.233586043,0.00020542956830038616,125536084.25795223,684351.7690418479,-0.0019870400428771973
2017-12-04,127533937.04212669,0.010607178058031482,5050058298.769494,0.20075208882459783,5002891.857954135,0.00020077275254121583,126869710.53081085,664226.5113158361,0.005182385444641113
2017-12-05,126799195.33156775,-0.005571062048524766,5074303331.396184,0.19010651744156032,5027134.091958732,0.00019008457330529636,126164808.29844223,634387.0331255165,0.005302548408508301
2017-12-06,127537442.06546481,0.006006638229912016,5097692623.665285,0.18445931149594746,5050524.252262348,0.00018446615723745672,126924709.12361285,612732.9418519614,-0.0060269832611083984
2017-12-07,125854123.32338367,-0.012992419299319937,5123939166.6326275,0.20579480458664098,5076823.0706662405,0.00020620468764296737,125163138.32683524,690984.9965484254,-0.01114588975906372
2017-12-08,128064394.61266394,0.01772187036105865,5144106109.832765,0.16024062356954277,5096922.239327668,0.00015970210693679564,127529057.86219797,535336.750465973,0.008138895034790039
2017-12-11,131468849.90100361,0.026780345008151525,5169185578.193283,0.1958348254124212,5122075.621975196,0.00019641199041782714,130810837.95916106,658011.9418425611,0.01651597023010254
2017-12-12,130105905.3891372,-0.010160400779748937,5196313981.88114,0.20634852825049,5149243.928794763,0.0002066520460171764,129395255.49069265,710649.8984445431,-0.01314157247543335
2017-12-13,132054027.85414174,0.015191942740804694,5224721402.33639,0.21834074610437768,5177682.92870254,0.0002185834672355398,131308658.05054961,745369.8035921264,0.008483529090881348
2017-12-14,131645238.56650557,-0.0028971776338422334,5250943176.059573,0.1985685264530249,5203888.240380917,0.00019844386501653442,130958998.16420256,686240.4023030102,-0.005910992622375488
2017-12-15,129941483.41661261,-0.01273606364133711,5278030081.331079,0.20575681708246046,5231001.253811851,0.00020595513917685094,129230139.708884,711343.7077286071,-0.011248946189880371
2017-12-18,129155188.7253369,-0.005890101509626156,5299021242.425408,0.1615431849968105,5251927.417452315,0.00016104297942614053,128594766.0889824,560422.6363544897,0.001112818717956543
2017-12-19,131501033.00394377,0.018351539222055256,5323322099.631348,0.1881523881910607,5276279.650470407,0.00018855017176181482,130862210.97630242,638822.0276413551,0.012556195259094238
2017-12-20,131381165.4508765,-0.0007062915569006906,5350263907.980126,0.2048790624174848,5303269.134203269,0.00020524161001878193,130673982.138799,707183.3120775023,-0.0011994242668151855
2017-12-21,133452915.4439061,0.015969015556236827,5376535781.131736,0.19996681458448845,5329547.016055246,0.00020001254945330846,132759992.612948,692922.8309580982,0.009269356727600098
2017-12-22,133421377.91214669,-3.969767727641757e-05,5402764815.125864,0.19654148361526808,5355786.777045768,0.00019662186399780197,132733240.8493883,688137.0627583927,-0.003257274627685547
2017-12-25,131753723.64752623,-0.01231030460848637,5427954786.512071,0.18880011419754145,5380983.23828372,0.00018884875596580258,131077803.34251255,675920.305013679,-0.0032210946083068848
2017-12-26,132655243.87795769,0.007061948018501254,5456819711.427923,0.21908242224009813,5409900.955495077,0.00021948311145056785,131902656.6991456,752587.1788120801,0.0029889345169067383
2017-12-27,132061837.2223891,-0.0042496501973492695,5486457791.512784,0.2234218506441232,5439569.227738284,0.0002236494493237002,131278533.99913359,783303.2232555086,-0.0153961181640625
2017-12-28,133067393.3220703,0.00782021076292959,5513667255.099446,0.20603577959348074,5466764.528875868,0.00020592853855113343,132339610.29810764,727783.0239626574,0.006937742233276367
2017-12-29,133572256.59087043,0.003958904839562427,5535665640.999708,0.16531762854193724,5488702.407486444,0.00016486291692420136,132987426.02488723,584830.5659831963,0.0029734373092651367
2018-01-02,134863405.86944687,0.00982556846171449,5556939699.104116,0.15927003591449643,5509976.480629288,0.00015927014850101282,134299819.29973269,563586.5697142007,0.014029383659362793
2018-01-03,136338968.9561208,0.011109303365022676,5579589613.99363,0.16794707758930533,5532651.882599237,0.0001681360619937213,135747083.62750617,591885.3286146354,0.005869150161743164
2018-01-04,136663566.78934366,0.002540908049444024,5601409497.511782,0.16004142971899527,5554478.833049878,0.00016009326326697497,136079374.5462028,584192.24314086,0.004237055778503418
2018-01-05,136721331.93773982,0.0005814856148779627,5623108209.36576,0.15877466367773824,5576181.58281963,0.0001588042100730911,136150766.61281735,570565.324922482,0.0024074316024780273
2018-01-08,137419183.5759424,0.0052616494755767206,5644628440.813446,0.157402148901578,5597709.669107412,0.00015745960036130324,136854436.65711653,564746.918825875,0.005173087120056152
2018-01-09,138145883.7014611,0.0054538695973701465,5667367422.666345,0.1654716704115207,5620475.850988962,0.00016566960513899736,137549502.90721396,596380.7942471388,0.007004499435424805
2018-01-10,137776096.91623387,-0.0025131840800035367,5689960160.426625,0.16354260550465938,5643076.600579669,0.0001636006009382672,137186293.2107225,589803.7055113674,0.004418373107910156
2018-01-11,137809035.77952075,0.00040236204913633993,5712447135.307833,0.16321390563763222,5665573.609970009,0.00016328673764084118,137221660.065135,587375.7143857535,-0.0005275607109069824
2018-01-12,137500233.5464455,-0.0020901253234221115,5733221225.539429,0.15074548714521335,5686337.68756611,0.00015067283127443988,136953647.18065017,546586.365795326,0.004615187644958496
2018-01-15,135445757.42947114,-0.014783620466355094,5754924525.752573,0.15784191527073485,5708062.537754627,0.00015799864209815098,134877795.96311983,567961.4663512865,5.6743621826171875e-05
2018-01-16,136598594.18179625,0.008681273615762512,5777901498.231116,0.16963966177019443,5731067.465768946,0.00016984605831082188,135997726.57190698,600867.6098892638,0.007864713668823242
2018-01-17,136546318.62636125,-0.00021387385320626703,5800949516.939141,0.16872808132527956,5754128.153523728,0.00016882082786365225,135943173.6107084,603145.0156528759,-0.0024304986000061035
2018-01-18,136547228.36958447,0.00017538579777800982,5823961957.291521,0.16853211850661406,5777166.695326443,0.0001687232730583981,135914918.99506414,632309.3745203372,0.005484819412231445
2018-01-19,137419440.88865113,0.006547760910480395,5845844194.690231,0.16025398435391794,5799032.780612586,0.0001601356947865655,136841301.82455382,578139.0640973281,0.0032728910446166992
2018-01-22,139124563.05310252,0.01256245892241071,5865612160.575748,0.1438513048640243,5820236.697465522,0.0001543007067691198,135695725.97101963,3428837.082082883,0.0119476318359375
2018-01-23,139793583.4947058,0.0049861095441453285,5891607065.78459,0.18684626667197018,5844906.567526372,0.00017732217459999266,139039486.5786663,754096.9160395106,0.010609626770019531
2018-01-24,140674385.00605834,0.006466970184874718,5914904655.48637,0.16665707480531564,5868145.99267089,0.00016624100022014177,140059856.62968734,614528.3763710088,0.0016611814498901367
2018-01-25,140742461.90150645,0.0006401548133587635,5936890133.691496,0.15628629337301864,5890122.481900684,0.0001562223942109092,140167887.9650292,574573.9364772364,-0.005651652812957764
2018-01-26,141146675.86450994,0.003032648243781898,5959478980.919261,0.16049774121169683,5912730.8988083415,0.00016063678723681526,140555570.98515475,591104.8793551829,0.0037158727645874023
2018-01-29,138922356.0732285,-0.015596117136403522,5982441430.712643,0.16268502005264293,5935710.599892897,0.00016280724249300699,138319728.31261045,602627.7606180548,-0.01809513568878174
2018-01-30,137977094.3989883,-0.006638729519916719,6005418213.431408,0.16539298186573928,5958704.3278933745,0.0001655149585021253,137363569.80294344,613524.5960448706,-0.010673999786376953
2018-01-31,137856714.53903982,-0.000752661428074909,6022022288.89614,0.12033936166765602,5975234.1509298915,0.00011980121127002235,137408224.62245855,448489.9165812698,0.0046520233154296875
2018-02-01,135297042.81111777,-0.01840780933801516,6043981832.9548435,0.1592925243585772,5997265.761652116,0.00015981528934511978,134726451.1782169,570591.6329008634,-0.0070160627365112305
2018-02-02,135835003.5130631,0.004139226032998686,6066030420.379532,0.16296429668067025,6019330.101498297,0.0001630807251048697,135254971.37702295,580032.1360401581,0.005965709686279297
2018-02-05,134193141.0632134,-0.011974440351782946,6081422977.234959,0.11331804363627453,6034644.404096606,0.00011274194575948174,133784931.74400924,408209.31920414907,0.0006836652755737305
2018-02-06,129009137.23425396,-0.03850541032659654,6096702234.214899,0.11386019329216629,6051486.273402158,0.0001255046954867716,125492545.13313591,3516592.101118041,-0.029306352138519287
2018-02-07,126828125.66541058,-0.016730591082544048,6120710701.312731,0.18609896641845847,6074098.721267427,0.00017527787837391402,126126184.4772836,701941.1881269785,-0.023714780807495117
2018-02-08,128065411.15962246,0.009825956347348853,6129851832.114255,0.0720749498864288,6083020.853459944,7.034821452817545e-05,127810389.32170098,255021.83792148577,-0.009492695331573486
2018-02-09,123350410.56863679,-0.03663144680595164,6153442825.594417,0.18421050045087922,6106800.1478695795,0.00018568085007743927,122742566.16617548,607844.4024613015,-0.04272127151489258
2018-02-12,126574542.9209501,0.02630139967586475,6173626992.824065,0.16363275271319314,6126956.244103997,0.0001634051815595856,126042996.60518241,531546.3157676873,0.01287543773651123
2018-02-13,127996754.47568768,0.011429561572480174,6198042211.476639,0.19289201516470558,6151436.221189948,0.00019340363805413324,127360171.27025378,636583.2054339065,0.011703968048095703
2018-02-14,129540990.51288128,0.012213290421016515,6217123734.318088,0.1490781771741972,6170461.7193554705,0.0001486404732952545,129035482.1574636,505508.3554176898,0.007960677146911621
2018-02-22,132859073.00661552,0.025834335229934096,6245516139.73495,0.2191769979868975,6198984.600548717,0.0002201842141264964,132121135.97962554,737937.0269899825,0.021620988845825195
2018-02-23,133392608.53513286,0.0042318775463482915,6274202711.416739,0.21591729516553976,6227692.399916726,0.00021607707112768662,132640923.9350758,751684.6000570469,0.00453031063079834
2018-02-26,135237567.1113412,0.014012246752191307,6298419469.76904,0.18154497927763705,6251863.969421115,0.00018120621352136102,134600431.77661443,637135.3347267695,0.011626005172729492
2018-02-27,133667323.80807358,-0.011359474244340598,6332294438.896395,0.25048490483021874,6285879.612220179,0.0002515251015352813,132782856.77272302,884467.0353505625,-0.014432787895202637
2018-02-28,133562516.56069444,-0.0005982359947032022,6357235282.901827,0.18658893808065968,6310722.25518168,0.0001858542705408802,132899294.25617042,663222.3045240208,-0.008706629276275635
2018-03-01,133957720.4018544,0.003201438403297072,6389515974.095969,0.2416897496796799,6343110.583780134,0.0002424956449793721,133111611.61730683,846108.7845475674,0.006325125694274902
2018-03-02,132788810.51812829,-0.008531468378168332,6415633588.715879,0.19496908831802345,6369164.411886304,0.00019449291931821288,132096328.58916768,692481.9289606088,-0.008058547973632812
2018-03-05,132879253.68964434,0.0008897765853521319,6443311770.500329,0.20843760612398105,6396873.614766049,0.0002086712183927776,132152438.77297495,726814.9166693864,0.0004082918167114258
2018-03-06,135169020.53330758,0.017458692485988758,6473368814.209624,0.2261981676951404,6427004.799037991,0.00022675612208296217,134324055.67561778,844964.857689809,0.01206052303314209
2018-03-07,133572134.28719294,-0.011599137908671536,6502436547.6690235,0.2150473040694744,6456046.935006743,0.00021485793012457176,132807406.54676044,764727.7404324966,-0.007355093955993652
2018-03-08,134655997.1300279,0.008322761981265513,6530265333.505467,0.20834275041685965,6483873.173173735,0.00020832367705649242,133924190.96666436,731806.163363542,0.010144472122192383
2018-03-09,135815546.4564521,0.008771715689177017,6551945384.201644,0.16100323162912394,6505487.969416765,0.00016051863046365287,135235863.99562618,579682.460825922,0.007668733596801758
2018-03-12,137052680.45670596,0.009300786987939477,6577939462.316632,0.19139250839242522,6531545.436404968,0.00019185923605997626,136372277.71643516,680402.7402707986,0.004575490951538086
2018-03-13,136199885.97436363,-0.006022571156743809,6605288676.287252,0.19955256533096113,6558930.398474317,0.00019981340005969524,135475371.99870476,724513.9756588559,-0.008823394775390625
2018-03-14,135679645.3508735,-0.003661237826022667,6626934581.0219,0.15892748059071118,6580510.847535128,0.0001584468952115917,135107623.17194444,572022.1789290546,-0.0043776631355285645
2018-03-15,136627078.55080962,0.007193571619091305,6655423717.439771,0.20997354720523015,6609098.893683423,0.00021070254181727537,135885824.95718125,741253.5936283632,0.005602359771728516
2018-03-16,135099645.94368133,-0.010980711356473227,6682593976.619715,0.1988643793612246,6636268.987767081,0.00019886317098958772,134385892.63671082,713753.3069705018,-0.009701848030090332
2018-03-19,134524039.70395216,-0.004062867806077012,6707880157.474399,0.18716689209699977,6662983.225379261,0.0001977372881000496,130980887.11960436,3543152.584347797,0.004395484924316406
2018-03-20,134980396.58849767,0.0035706915856310614,6733254612.345217,0.18862394354689205,6686970.197469757,0.0001783099299075765,134236196.5368816,744200.0516160689,0.0008467435836791992
2018-03-21,134302534.9065052,-0.0048259289486845,6759718063.962813,0.19605403663372925,6713426.076060883,0.00019599793199437276,133599936.78642143,702598.120083767,-0.004083156585693359
2018-03-22,132631091.22281396,-0.012265440537477197,6783901499.866157,0.180066861136899,6737590.003823921,0.0001799216059463066,131991673.31110173,639417.9117122316,-0.01002204418182373
2018-03-23,127704566.04373068,-0.036956544925613746,6807494449.808146,0.17788400686800396,6762528.301598109,0.00018802753972892419,124399390.76539323,3305175.278337445,-0.028706371784210205
2018-03-26,129281484.29239447,0.012568470288622511,6836839425.38053,0.22978799021434437,6790661.0969763715,0.00022029592402066884,128428802.19767585,852682.094718623,-0.006415009498596191
2018-03-27,131932761.66290934,0.02072758698605518,6865291187.849368,0.2200760814633649,6819076.937818435,0.00021979822553549704,131180338.66258198,752423.0003273617,0.008603334426879883
2018-03-28,129781842.8001204,-0.016101478887641116,6891911299.465589,0.201770290265244,6845683.224103859,0.00020166549953227865,129083676.74767286,698166.0524475421,-0.0180283784866333
2018-03-29,131530133.54421467,0.01363765541363368,6913589837.522432,0.16703829741600532,6867312.531064008,0.00016665896009398937,130952058.99211548,578074.5520991897,0.013357758522033691
2018-03-30,133378699.84408234,0.014272212695929569,6942152890.137525,0.21715976290323336,6895972.273063386,0.00021789487493938678,132635906.26541488,742793.5786674623,0.001142740249633789
2018-04-02,133238610.50750613,-0.0008481050465011744,6969123013.508287,0.20220712454305287,6922942.461206063,0.00020220761016717493,132522657.57315227,715952.9343538545,-0.0029703378677368164
2018-04-03,132168491.20049736,-0.007833237728768126,6995548292.943329,0.1983304939490699,6949372.0574587975,0.00019836289309881265,131470334.22700772,698156.9734896398,-0.006287753582000732
2018-04-04,131156255.9106671,-0.007450478627578583,7023041028.445226,0.20801278165603665,6976888.8283604365,0.00020819463589015735,130437544.90859292,718711.0020741834,-0.001972794532775879
2018-04-09,130958661.68462989,-0.0013174143344446918,7047867670.837462,0.18929056963280946,7001695.922808846,0.00018914152646524565,130303853.66465876,654808.0199711346,-0.0005006790161132812
2018-04-10,132826373.69243638,0.014470206897590288,7075110653.233425,0.20802734271650028,7028982.844610476,0.00020836286390388516,132110973.78293332,715399.9095030557,0.019268512725830078
2018-04-11,132663258.95041,-0.001016360455760621,7103200500.0651455,0.21147793206161955,7057098.112933789,0.0002116693209468718,131925131.32604262,738127.624367367,0.00284421443939209
2018-04-12,131317614.52031805,-0.009951213032695451,7128704209.276696,0.1922439521939084,7082582.191598565,0.00019209597944749705,130644232.06816489,673382.4521531616,-0.010080337524414062
2018-04-13,130960892.88961235,-0.002508548565180824,7155976401.3872385,0.20768114171250515,7109887.208816352,0.00020793110899499495,130249165.24018501,711727.6494273441,-0.007053732872009277
2018-04-16,130720692.76232986,-0.001641061413006131,7181271734.878838,0.19315180992940129,7135172.468164866,0.00019307488510960781,130054398.65842342,666294.1039064317,-0.01608830690383911
2018-04-17,127517694.25533122,-0.024308157052304043,7206674117.126811,0.19432563973753447,7160591.845510811,0.00019445565050791962,126842829.33282949,674864.922501727,-0.015810489654541016
2018-04-18,128955922.06102033,0.011491031289631772,7233722385.070781,0.21211384115690204,7187673.854491408,0.00021237844001766943,128240657.07424548,715264.9867748404,0.004705667495727539
2018-04-19,130304008.8028575,0.010670467532990354,7261628974.856118,0.21640409637125776,7215607.092193186,0.00021661073997486242,129563381.22090584,740627.5819516648,0.012096881866455078
2018-04-20,128124405.11348712,-0.016526798582515732,7287736275.774323,0.20035685132069966,7241702.673584382,0.00020026691143997639,127433312.16694404,691092.9465430849,-0.013376772403717041
2018-04-23,127137212.75236396,-0.007548934821339572,7306720908.340422,0.1481734299510108,7261692.251482921,0.0001560169421339577,124456218.71883978,2680994.033524179,0.0014570951461791992
2018-04-24,130658519.5687199,0.027905778585823885,7334218738.913699,0.21628467368430793,7288248.344213245,0.00020887741799130276,129887557.31383093,770962.2548889606,0.020486831665039062
2018-04-25,130911869.00942016,0.0021426044649193524,7360840438.743068,0.20375020256805296,7314848.430920674,0.00020358478570881638,130210733.08511907,701135.9243010813,-0.0038480758666992188
2018-04-26,127895343.08056238,-0.022856518199015713,7385194209.6531725,0.18603180211530174,7339184.843297475,0.0001858992050220393,127253260.6352459,642082.4453164819,-0.01912134885787964
